doplywy dekadowe do zb. Goczalkowice 1901-1990
1901
     4.049     9.376    13.526     3.865     3.953     8.451    12.200    11.664
     7.619    11.180     8.046     6.704     9.855     9.955     6.817     9.448
    13.124     5.419     2.731     3.166     8.324    15.156     6.482     3.715
     8.291     7.544     6.095     2.564     6.668     2.976     3.215     2.888
     2.144     2.296     2.450     4.197
1949
     4.792     5.004     5.560     3.790     3.457     2.235     9.755     4.610
     4.606     5.480     8.456     6.841     7.090     9.081    11.955    15.380
    11.976     8.125     4.582     7.228     8.287     4.034     4.792    27.215
    10.812    18.438    15.897     5.430    11.931     5.971     3.225     3.240
     2.208     1.394     0.970     1.308
1950
     1.650     2.316     2.676     3.945     5.533     3.913     6.931     6.442
     4.183     3.792     7.874     8.428     6.600     4.389     3.874     2.680
     3.714     4.903     1.696     1.868     1.446     1.270     1.223     8.130
     3.574     0.486     0.752     4.184     3.214     1.159     1.189     6.064
     7.852     4.714     4.270     3.775
1951
     3.825     5.842     8.565     4.470     5.195     4.169     3.135     2.284
     3.042     5.088     8.040     3.326     4.040     9.332     8.711     6.803
     4.578     3.272    12.156    12.764     4.765     3.632     2.383     2.030
     1.383     1.232     2.435     1.498     0.927     1.094     0.988     0.697
     0.818     0.890     0.712     0.612
1952
     0.669     0.814     1.780     2.700     5.257     2.258     2.553     3.600
     2.845     2.292     2.799     7.226     4.940     4.940     6.640     9.764
    17.932     5.611     2.625     3.804     4.235     3.008     2.675     4.310
     2.446     0.876     0.499     0.444     0.425     0.396     1.013     2.784
     3.176     5.426     3.265     4.773
1953
     9.769     7.024     9.106     3.435     1.862     1.219     1.648     1.568
     3.227     4.384     2.079     3.804     2.995     3.493     6.372     5.825
     1.922     1.435     6.757     7.404     1.718     1.248     2.214     0.944
     1.014     1.044     2.106     5.574     3.510     1.452     1.076     2.401
     1.330     2.336     1.860     1.369
1954
     1.258     1.560     4.706     2.400     1.502     1.129     1.226     1.328
     1.625     1.698     1.942     1.887     4.220     3.874     3.614     4.528
     8.086     8.829     5.418     5.934     3.625     3.406     2.720     4.525
     8.714     3.820     2.955     1.514     1.090     0.698     0.600     0.601
     0.601     0.872     0.763     0.736
1955
     0.779     1.068     1.115     1.830     3.860     8.571     7.599     3.604
     2.426     4.576     3.631     1.540     1.330     2.074     9.627     6.345
    14.000    10.086     6.387     8.360     6.178     7.758     4.408     6.995
     6.348     6.140     2.706    10.880     9.720     2.328     1.324     1.294
     0.961     0.996     0.985     2.184
1956
     2.150     1.162     5.284    11.365    13.700     9.764     5.693     3.892
     2.705     1.314     0.916     1.749     5.165     4.274    14.736    16.120
    25.580    17.180    15.670    16.560     9.935     4.174     6.749    25.900
    18.206     5.524     4.192     3.390     4.096     5.668     2.585     3.968
     2.454     7.864     7.760     3.611
1957
     2.511     7.508    10.610    17.300    13.670     5.373     6.981     4.474
     2.639     6.884    10.100     7.621     4.925    19.870    13.541     6.925
     8.216     8.681     7.302    11.760     7.548     4.644     1.752     1.270
     3.466    20.940    23.362     4.832     1.873     4.085     8.876     4.059
     7.450     6.571     2.520     1.973
1958
     1.077     0.851     1.028     2.800     9.668     2.650     1.794     2.100
     1.324     4.622    17.923     8.124     6.805     4.489    10.244    22.830
    27.840    26.920    12.220     8.892     1.985     2.482     1.725    32.485
    66.260     8.808     3.582     4.010     5.094     8.762     3.214     3.505
     4.224     8.895    31.450    62.400
1959
     7.648     8.574     4.679     2.815     7.969     7.236     7.403     3.736
     4.523     3.482     2.765     9.362    33.000    15.301     2.935     2.310
     7.496     9.101     6.987     7.008    12.985    41.740    39.560    68.800
    47.619     4.106    10.222    14.984     8.002     2.935     1.448     0.869
     0.723     0.501     0.481     0.498
1960
     2.172     2.254     2.246     2.120     2.970     5.205     4.148     2.300
     5.110     4.158     3.309     6.312     5.360     3.482     4.662     2.671
     2.674     3.340     5.263     4.110    12.865    13.440    20.610    21.400
    22.380    54.100    84.491    19.060    14.380     7.778    14.201     9.646
     6.684     3.609     3.385     3.987
1961
     2.217     2.070     3.168     2.720     7.301     5.301     4.760     1.940
     1.737     4.990     7.780     7.202     7.600    11.560    14.482    18.186
     4.848     4.127     5.320    10.740     6.513    10.468    12.180    19.650
     9.655     2.712     6.427    12.480     7.673     2.697     1.835     1.276
     1.298     1.494     1.860     1.917
1962
     2.629     3.314     2.117     3.575    17.432     4.209     5.471     5.698
     8.753     6.346    10.259     7.747    15.350    12.413    17.398    33.580
    32.780    17.240    12.619    39.140    35.518    40.540    10.400     2.360
     1.172     3.200     2.634     1.172     1.430     1.076     1.063     1.751
     2.116     2.688     2.355     2.243
1963
     2.714     4.784     9.318     5.700     5.497     2.939     3.354     2.884
     2.001     1.000     1.399     1.158    16.355    23.141     7.137     8.345
    18.880    10.892     8.893     7.642     9.424     3.284     3.520     2.715
     1.390     0.884     1.207     0.846     0.789     4.377    19.832    13.589
     7.330    26.785     6.810     4.228
1964
     1.723     3.302     3.676     2.640     1.513     1.297     1.716     1.000
